x,y,z
-92.94936,4.078,2.608016
-94.75603,4.078,7.684964
-94.6329,4.078,10.66214
-94.30379,4.078,11.9536
-93.29745,4.078,13.01279
-92.70035,4.563543,12.95402
-92.86825,4.078,14.67711
-92.88992,4.078,14.66236
-93.12733,4.078,16.87955
-93.13425,4.078,16.90651
-93.66353,3.555606,21.01639
-93.66658,3.555707,21.01636
-94.61366,3.988466,21.00623
-91.68864,6.007053,17.19505
-94.587,4.078,17.17608
-91.54976,6.006008,16.45692
-91.54671,6.006012,16.47334
-93.94165,4.078,8.488521
-93.99774,4.078,3.457666
-93.98174,4.078,3.272496
-93.98174,4.134667,3.272496
-93.98174,4.134667,3.272496
-93.98174,4.134667,3.272496
-171.82,37.02,-22.24
-36,22.19,-89.66
-35.63906,22.088,-87.34528
-34.21043,22.088,-83.17738
-33.54639,22.088,-81.55056
-33.13647,22.088,-80.0925
-30.97794,22.088,-78.0271
-30.27818,22.088,-78.13224
-28.60233,22.088,-78.41679
-27.94758,22.088,-78.85448
-27.1059,22.088,-79.66954
-26.57332,22.088,-80.4811
-26.09133,22.088,-82.00586
-26.09823,22.11766,-83.02119
-26.33003,22.17766,-83.36404
-26.64644,22.20424,-83.83183
-27.26309,22.14191,-84.73735
-27.75969,22.088,-85.86883
-27.76215,22.088,-89.77304
-26.80671,22.088,-89.0938
-26.29248,22.088,-89.61337
-25.48091,22.088,-89.51389
-24.01548,22.088,-89.31483
-23.78086,22.088,-89.03461
-22.93163,22.088,-87.72279
-22.4176,22.088,-88.11337
-23.78086,22.13467,-89.03461
-23.78086,22.13467,-89.03461
-24.18479,22.088,-88.94415
-23.39814,22.088,-88.27811
-23.3095,22.088,-87.9785
-23.52504,22.50195,-87.81313
-23.59998,22.50211,-87.84778
-23.56667,22.50208,-87.81978
-23.56667,22.50208,-87.81978
-23.5995,22.50176,-87.96804
-23.6763,22.50181,-88.04423
-24.55995,22.088,-88.77638
-24.35869,22.088,-89.18382
-24.43236,22.088,-89.86813
-24.41843,22.088,-89.92595
-24.75517,22.088,-89.86322
-25.46869,22.088,-90.68547
-26.93115,22.088,-92.06477
-29.87791,22.088,-93.21437
-31.96872,22.088,-93.72136
-33.49562,22.088,-93.01898
-34.4653,22.088,-92.20055
-35.59872,22.088,-90.99719
-37.01868,22.088,-87.85299
-37.22671,22.088,-87.46786
-38.19102,22.088,-84.45099
-39.1053,22.088,-77.72219
-38.11121,22.088,-74.54027
-36.45479,22.088,-72.86699
-36.24359,22.088,-72.59825
-34.38062,22.088,-63.81559
-34.50171,22.088,-63.74993
-34.50171,22.13467,-63.74993
-171.82,37.02,-22.24
-116.62,-3.715,-46.02
-117.6204,-3.902,-42.72101
-117.0343,-3.902,-43.49407
-117.8741,-3.902,-40.80232
-118.9182,-3.902,-40.4244
-121.3663,-2.809412,-38.20334
-121.3891,-2.574251,-38.20712
-120.9663,-2.627759,-38.13686
-120.9668,-2.627315,-38.13694
-120.873,-2.712438,-38.12135
-120.5835,-2.776106,-38.07323
-119.5465,-2.96323,-37.90087
-118.3561,-2.640856,-37.70302
-114.5541,-3.902,-37.11457
-111.7008,-3.902,-35.33078
-106.0944,-3.902,-30.99915
-104.5817,-2.424991,-29.31823
-104.6163,-2.428686,-29.23813
-104.5866,-2.488464,-28.85248
-103.9023,-2.67429,-27.21703
-104.01,-2.614412,-27.08672
-104.3358,-2.530324,-26.69266
-104.525,-2.209753,-29.36163
-105.8739,-3.128917,-26.02979
-106.471,-2.548132,-26.02454
-106.5269,-2.553106,-26.02405
-107.0149,-2.495717,-26.01976
-107.6004,-2.53421,-26.01461
-108.6326,-2.614086,-26.00554
-109.8304,-2.761148,-25.99502
-113.4478,-3.421882,-25.97573
-113.4546,-2.57043,-26.70594
-111.7188,-2.538252,-25.97843
-114.851,-1.547522,-29.16927
-116.6306,-3.473656,-30.51173
-116.6859,-3.055564,-30.96869
-116.6844,-2.866752,-30.97787
-113.4756,-1.945787,-29.00455
-116.5214,-3.089659,-31.95835
-114.0247,-3.902,-34.19742
-113.6934,-3.902,-33.96409
-107.6895,-2.714468,-61.4294
-107.7728,-2.611983,-61.43801
-107.9537,-2.588234,-61.4567
-107.9605,-2.458466,-61.45741
-107.2986,-3.706977,-61.38901
-107.3359,-3.902,-60.78125
-106.7658,-3.880083,-61.33395
-107.7391,-3.902,-60.99855
-107.9333,-3.708825,-61.4546
-107.8435,-3.675677,-61.44532
-108.6228,-3.902,-61.49413
-109.1576,-3.376324,-61.58112
-110.663,-3.568625,-61.73668
-111.8316,-3.512865,-61.71579
-112.6938,-2.921861,-60.72924
-113.1805,-3.102458,-59.4613
-114.8928,-3.902,-55.91648
-119.3334,-3.902,-48.07814
-121.9611,-3.701608,-38.3022
-120.7059,-2.931767,-38.09357
-120.4674,-2.278384,-38.05393
-120.4753,-2.262675,-38.05526
-120.4832,-2.24701,-38.05656
-120.4833,-2.231722,-38.05658
-120.4833,-2.193594,-38.05659
-120.4833,-2.193594,-38.05659
-120.4755,-2.193925,-38.05528
-120.4755,-2.193925,-38.05528
-121.1932,-3.441874,-38.17458
-120.8001,-3.454919,-38.10923
-121.1792,-2.70413,-38.17225
-121.237,-2.653982,-38.18184
-121.3167,-2.658937,-38.1951
-121.5137,-2.67676,-38.22784
-121.4236,-3.865333,-38.83854
-171.82,37.02,-22.24
-121.4236,-3.865333,-38.83854
-121.4236,-3.865333,-38.83854
-121.4236,-3.865333,-38.83854
-124.6501,-3.902,-39.08683
-124.5017,-3.612989,-38.72447
-128.8808,-3.638216,-40.7301
-128.7413,-3.722928,-42.74427
-126.2672,-2.781007,-43.10821
-126.1988,-2.476705,-43.10821
-126.2599,-2.350092,-43.10821
-126.2599,-2.350098,-43.10821
-126.2396,-2.232,-43.51365
-126.1554,-2.232,-43.53638
-125.2879,-2.231999,-44.57278
-115.9292,-3.902,-55.99932
-112.9834,-3.902,-56.06191
-111.313,-3.902,-58.82085
-110.6589,-3.902,-61.08529
-111.1572,-3.441027,-62.48753
-116.62,-3.715,-46.02
-117.0944,-3.902,-44.11202
-117.0944,-3.902,-44.11202
-117.0944,-3.782748,-44.11202
-117.1476,-3.902,-42.34544
-117.1557,-3.902,-42.34718
-114.048,-3.902,-29.68694
-114.3149,-3.902,-37.48558
-112.4935,-3.902,-35.50803
-108.8253,-3.902,-31.4744
-105.9577,-3.902,-30.94903
-105.3459,-3.902,-31.30183
-103.2786,-3.902,-31.0188
-103.1392,-3.902,-31.00619
-101.2839,-3.295869,-32.47202
-101.2844,-3.330979,-32.61905
-101.2883,-3.507909,-33.79335
-101.2883,-3.519214,-33.80045
-102.034,-1.914489,-30.84736
-102.0294,-1.923204,-30.87633
-103.0125,-2.740996,-30.54873
-103.0123,-2.7493,-30.54856
-105.6916,-3.902,-28.35636
-105.6921,-3.902,-28.35598
-107.2441,-3.48766,-26.01775
-107.6972,-2.995677,-26.01377
-107.7047,-2.996541,-26.0137
-108.738,-3.329698,-26.00462
-108.7313,-3.320049,-26.00468
-108.7437,-3.865333,-26.58701
-108.7437,-3.865333,-26.58701
-171.82,37.02,-22.24
-52.14,12.146,56.47
-51.34415,12.008,56.94566
-49.7682,12.008,57.36012
-49.77117,12.008,57.35727
-50.29898,12.008,56.56879
-50.88476,12.008,55.87417
-50.90359,12.008,55.89438
-52.15842,12.008,55.81121
-54.63792,12.008,56.12529
-54.63923,12.008,56.13914
-58.31483,12.008,57.91852
-58.48068,12.008,57.98864
-60.87986,12.008,60.83171
-61.96696,12.008,62.82782
-62.45478,12.008,62.22892
-62.57311,12.008,62.38749
-64.66636,12.008,64.44705
-63.31691,12.008,64.24635
-62.64005,12.008,64.17403
-62.62302,12.008,64.14104
-61.53214,12.008,63.77853
-57.29447,12.008,62.31795
-55.04929,12.008,60.36079
-53.52019,12.008,59.39983
-51.04546,12.008,58.55054
-50.86269,12.008,58.45556
-51.342,12.008,58.10651
-52.0013,12.008,57.66283
-52.75089,12.008,54.55508
-52.77679,12.008,54.52193
-52.804,12.05133,54.42796
-171.82,37.02,-22.24
-91.79,4.11,0.62
-90.09531,4.078,0.9400952
-85.80526,4.078,1.592896
-83.86708,4.078,1.00944
-83.86741,4.078,1.007173
-81.83154,4.078,-0.05083418
-81.80849,4.078,-0.06938696
-79.98418,4.078,-1.927454
-79.89674,4.078,-3.170692
-79.8791,4.078,-3.182673
-80.37971,4.078,-4.214732
-81.1476,4.078,-4.535419
-82.24123,4.078,-4.439335
-82.24361,4.078,-4.434146
-83.17581,4.078,-3.873741
-83.17501,4.078,-3.878418
-83.5675,4.078,-3.011844
-83.56576,4.078,-3.010965
-83.329,4.078,-1.971804
-83.32598,4.078,-1.970692
-82.25322,4.078,0.2889135
-82.25052,4.078,0.2877548
-81.07844,4.078,1.280422
-81.0772,4.078,1.279089
-80.26114,4.98125,1.067825
-81.22665,4.078,-0.209651
-81.22605,4.078,-0.2013321
-82.12216,4.078,-0.4037476
-79.78449,5.810652,1.960034
-79.7577,5.810956,1.935519
-79.10814,4.078,-0.09571981
-79.09419,4.078,-0.1026025
-78.60677,4.078,-1.077269
-79.17874,4.078,-1.228336
-79.17878,4.078,-1.2284
-70.71001,-0.6023067,-13.62397
-70.70952,-0.5662493,-13.61062
-70.45734,-0.02500007,-10.46449
-70.29771,0.05133438,-10.2317
-70.29771,0.05133438,-10.2317
-70.53398,0.1978945,-13.43876
-70.59159,1.655886,-13.76816
-70.59159,1.655886,-13.76816
-70.57686,1.640557,-11.82573
-70.57107,1.646756,-11.79644
-69.70335,1.176095,-12.01348
-69.95945,1.653401,-14.44029
-64.83678,-0.02500007,-9.358869
-62.62855,-0.02500007,-7.997931
-62.55142,-0.02500007,-7.948389
-62.2037,0.4377085,-7.733268
-54.25996,0.3649924,-2.963827
-54.25586,0.38358,-2.935948
-62.43323,-0.02500007,-0.03360152
-63.39631,-0.02500007,1.006939
-64.2411,-0.02500007,2.107091
-65.24415,-0.02500007,2.46989
-65.24588,-0.02500007,2.469
-66.69849,-0.02500007,4.065571
-66.69755,-0.02500007,4.066546
-67.24121,-0.02500007,5.53406
-66.82909,-0.02500007,6.4433
-66.81255,0.05133438,6.123674
-67.63046,-0.02500007,8.042951
-67.64479,-0.02500007,8.042482
-67.28281,-0.02500007,9.38176
-66.74729,-0.02500007,9.434355
-66.74653,-0.02500007,9.432967
-66.97158,0.05133438,9.318347
-66.80035,-0.02500007,11.33804
-66.812,-0.02500007,11.31448
-67.83296,-0.02500007,13.07926
-67.83329,-0.02500007,13.08
-69.61157,-0.02500007,13.89607
-70.98428,0.03158164,13.43858
-70.9853,0.03214693,13.43844
-72.14471,0.6716512,13.95968
-72.15486,0.6772525,13.95927
-72.85553,1.063725,13.49864
-75.03312,2.264838,13.74418
-76.33527,2.983072,14.51737
-77.87364,3.831606,13.97782
-82.30847,4.078,13.32859
-82.31182,5.553873,13.66314
-82.31086,4.765848,13.91656
-82.3108,4.765001,13.92094
-82.30365,4.330544,14.56046
-82.30355,4.321193,14.56986
-82.13473,4.078,16.00066
-81.8769,4.078,18.13913
-81.87648,4.078,18.13913
-171.82,37.02,-22.24
32.31,21.48,26.21
32.20123,21.328,28.11046
32.21193,21.38467,27.9235
-171.82,37.02,-22.24
-116.62,-3.715,-46.02
-120.7392,-3.536177,-38.09911
-120.6304,-2.707327,-38.08103
-120.6012,-2.719536,-38.07617
-121.1265,-3.687826,-38.16348
-120.7183,-3.902,-38.52754
-119.7605,-2.587703,-37.93644
-115.3738,-3.902,-37.7383
-110.9089,-3.902,-37.85109
-107.461,-3.902,-36.89046
-104.0688,-3.902,-35.00519
-104.0481,-3.902,-33.54889
-105.2316,-3.902,-33.33014
-103.5906,-3.902,-32.99529
-171.82,37.02,-22.24
-36,22.19,-89.66
-36,22.13467,-89.66
-35.91249,22.088,-87.3887
-34.38731,22.088,-81.13445
-34.02072,22.088,-80.94018
-34.74654,22.088,-79.23862
-34.79296,22.088,-78.72468
-35.13558,22.088,-74.2259
-36.45537,22.088,-71.30816
-38.80251,22.088,-69.04114
-38.11859,22.088,-70.88384
-38.46013,22.088,-70.77966
-38.15186,22.088,-71.34869
-38.59861,22.088,-71.86532
-38.53661,22.088,-72.33321
-38.21636,22.088,-72.44545
-37.6675,22.088,-72.55393
-36.9889,22.088,-72.39048
-36.93022,22.088,-72.24592
-31.58871,22.088,-73.38666
-31.67876,22.088,-74.44305
-31.02275,22.088,-76.19514
-30.98381,22.088,-76.61588
-29.69292,22.088,-78.70848
-30.37057,22.088,-79.57546
-30.46719,22.088,-80.09347
-31.731,22.088,-79.34651
-31.92477,22.088,-79.71449
-32.44576,22.088,-80.71815
-33.59019,22.088,-84.52934
-33.63171,22.088,-84.52348
-33.93218,22.088,-83.05786
-34.53408,22.088,-83.28091
-34.93808,22.088,-83.38808
-35.23063,22.088,-83.39636
-35.25421,22.088,-83.40799
-35.44484,22.088,-82.75955
-35.42503,22.088,-82.7422
-35.4506,22.088,-82.51794
-35.44186,22.088,-82.19833
-35.05781,22.088,-81.94551
-34.88098,22.088,-82.22643
-34.47075,22.088,-82.74663
-32.93766,22.088,-83.55575
-32.95266,22.088,-83.58353
-32.4535,22.088,-84.9124
-32.2877,22.088,-85.27271
-32.75438,22.088,-86.13164
-32.72664,22.088,-86.66319
-32.61195,22.13467,-86.57027
-34.10887,22.088,-88.93178
-38.46962,22.088,-92.95979
-38.53832,22.088,-92.90235
-36.61195,22.088,-90.57916
-34.4877,22.088,-87.88882
-33.26057,22.088,-85.7986
-32.854,22.088,-85.78064
-31.37614,22.088,-84.25603
-30.96528,22.088,-84.10405
-29.35796,22.088,-81.7664
-28.60027,22.088,-81.45947
-29.57093,22.088,-80.56641
-29.29539,22.088,-80.18767
-31.1709,22.088,-81.09987
-31.16284,22.088,-80.74738
-32.40736,22.088,-81.84532
-32.62054,22.088,-81.27274
-33.1492,22.088,-81.44648
-33.50159,22.088,-81.04693
-33.78968,22.088,-80.47645
-34.29884,22.088,-80.15261
-34.98528,22.088,-79.33475
-35.46781,22.088,-78.4463
-36.07055,22.088,-78.25149
-36.77018,22.088,-76.17205
-37.71286,22.088,-74.08535
-38.15434,22.088,-73.88825
-38.47273,22.088,-72.88143
-39.17285,22.088,-72.06356
-39.40415,22.088,-71.70837
-39.07146,22.088,-71.00524
-39.27499,22.088,-69.63234
-39.3176,22.088,-69.16537
-38.62089,22.088,-68.90151
-38.17181,22.088,-68.28453
-39.94165,22.088,-71.96601
-40.26162,22.088,-73.39289
-40.96734,22.088,-73.58504
-41.51327,22.088,-73.70475
-41.87617,22.088,-74.18407
-42.71684,22.47455,-73.21789
-44.63587,22.45895,-70.58125
-44.93629,22.43484,-70.21923
-44.35818,22.088,-69.02179
-43.55014,22.088,-68.44324
-43.48832,22.088,-67.79147
-42.78066,22.088,-67.91995
-43.08915,22.088,-67.47565
-44.08445,22.088,-65.52071
-44.5052,22.088,-66.41648
-44.3759,22.088,-67.49535
-44.6968,22.088,-67.28436
-44.98513,22.088,-67.48735
-45.4362,23.0061,-67.42519
-45.4891,22.89099,-67.63472
-45.23732,22.52819,-66.65327
-45.02473,22.40496,-65.82139
-44.21405,22.088,-64.30602
-45.63168,24.08127,-67.76971
-45.75508,24.08093,-67.34759
-45.60292,24.08246,-65.75878
-41.06654,22.088,-70.35993
-44.12932,22.49,-71.19161
-44.85194,22.63915,-70.32221
-44.6322,22.63235,-70.58685
-44.68525,22.6883,-70.52332
-44.33306,22.83832,-70.94855
-44.28504,22.92225,-71.00696
-43.8077,22.79114,-71.58102
-43.48017,22.84063,-71.97588
-42.64638,22.63186,-72.59184
-41.23457,22.088,-74.83418
-40.50584,22.088,-74.01879
-39.94254,22.088,-73.99181
-39.95249,22.088,-73.43568
-39.48824,22.088,-73.40705
-39.17804,22.088,-73.19353
-38.58345,22.088,-73.05401
-37.61645,22.088,-73.54464
-34.25851,22.088,-74.94353
-33.99486,22.088,-74.94895
-32.99297,22.088,-75.46493
-32.64073,22.088,-75.5618
-33.18327,22.088,-74.30138
-33.17795,22.088,-73.61843
-32.89127,22.088,-73.5197
-33.58019,22.088,-72.97812
-33.17682,22.088,-72.64005
-33.56793,22.088,-72.32771
-33.32716,22.088,-71.76093
-33.63768,22.088,-71.51708
-33.66014,22.088,-71.07805
-33.25874,22.088,-69.86789
-33.43962,22.088,-69.37125
-32.47353,22.088,-66.94906
-32.88837,22.088,-66.3849
-32.53696,22.088,-64.67017
-32.82026,22.088,-64.29007
-32.65741,22.088,-63.59757
-32.94191,22.088,-63.08949
-32.32926,22.14065,-62.3668
-32.0506,22.29743,-62.52895
-32.05035,22.37878,-62.55999
-31.14588,22.16309,-62.44625
-31.43566,23.10888,-62.70358
-32.29082,22.93567,-62.60435
-32.30076,23.01223,-62.60336
-32.72588,23.25661,-62.38085
-31.67729,23.31372,-62.69561
-31.39412,23.01241,-62.70012
-28.46683,22.088,-61.48386
-28.46053,22.088,-61.50037
-28.77771,22.088,-62.30553
-28.56435,22.088,-62.40122
-27.75805,22.088,-62.83107
-26.80852,22.088,-64.17049
-26.52421,22.088,-64.61258
-32.66993,24.31512,-61.85629
-32.83228,22.088,-67.98917
-34.24871,22.088,-66.38068
-33.3629,22.088,-65.59169
-33.52646,22.088,-65.74471
-33.21107,22.088,-66.07003
-33.38549,22.088,-66.34337
-33.51904,22.088,-67.17928
-33.78484,22.088,-67.76774
-33.51593,22.088,-68.26295
-33.51257,22.088,-68.7114
-33.16263,22.088,-68.64287
-32.85112,22.088,-69.34587
-32.36392,22.088,-69.0305
-32.13925,22.088,-69.55076
-31.8864,22.088,-69.39907
-31.46087,22.088,-69.32706
-30.13906,22.088,-69.32538
-29.91006,22.088,-69.18601
-29.78431,22.088,-69.0372
-29.50279,22.088,-68.6843
-28.972,22.088,-68.19255
-22.89382,22.37997,-65.97374
-22.90334,22.39663,-65.92971
-22.78003,22.13126,-66.50003
-22.71429,22.22679,-66.80411
-23.55723,22.088,-68.24908
-23.34937,22.24448,-68.47689
-24.10864,22.65144,-69.14255
-25.1292,22.84116,-70.52961
-26.90916,22.088,-73.01592
-27.85876,22.088,-72.70045
-28.78402,22.088,-72.75235
-29.25505,22.088,-72.55446
-29.92945,22.088,-72.76455
-30.48511,22.088,-72.58439
-31.19442,22.088,-73.79666
-31.57898,22.088,-73.69509
-32.19415,22.088,-74.81595
-32.51048,22.088,-74.87739
-32.51923,22.088,-75.77686
-32.80839,22.088,-76.03425
-32.37041,22.088,-76.34478
-32.56372,22.088,-76.78236
-31.62808,22.088,-76.81208
-31.7929,22.088,-77.72199
-31.67268,22.088,-77.80219
-31.51948,22.088,-78.37624
-31.95617,22.088,-79.93542
-31.77914,22.088,-80.48099
-32.08918,22.088,-80.77253
-31.97145,22.088,-81.09104
-32.88991,22.088,-83.07381
-32.86606,22.088,-83.54288
-33.97701,22.088,-84.76832
-34.90163,22.088,-85.17456
-35.14688,22.088,-85.39114
-35.94095,22.088,-85.8466
-36.32485,22.088,-86.04669
-37.05194,22.088,-86.57644
-37.71577,22.088,-86.89881
-38.34373,22.088,-87.75765
-38.84074,22.088,-87.92657
-38.74598,22.088,-88.59829
-39.12726,22.088,-88.80383
-37.94063,22.13467,-88.74463
-37.94063,22.13467,-88.74463
-52.14,12.146,56.47
-53.51057,12.008,52.64903
-53.20606,12.08675,50.97783
-52.18764,12.008,52.41319
-52.4469,12.008,52.52481
-52.61181,12.008,52.66697
-52.67878,12.008,52.81114
-51.09216,12.008,55.13213
-50.5076,12.008,57.23505
-50.30267,12.008,58.83127
-50.51154,12.008,59.13348
-51.33983,12.008,60.89062
-51.5095,12.008,61.44311
-52.10909,12.008,61.69331
-52.37362,12.008,61.91058
-52.7934,12.008,61.32266
-53.43514,12.008,61.76749
-53.512,12.008,61.20789
-53.97077,12.008,61.36494
-56.18125,12.008,62.38023
-56.60375,12.008,61.94133
-56.90829,12.008,61.72629
-56.80087,12.008,61.11972
-57.0613,12.008,60.89551
-57.48705,12.008,60.60002
-57.70809,12.008,60.0817
-59.32409,12.008,58.7882
-62.06053,12.09549,56.93275
-61.65785,12.008,57.97832
-65.35733,12.969,57.53335
-65.31618,12.97874,57.62069
-65.79494,12.85048,58.71796
-65.853,12.84183,58.7739
-67.39527,12.008,62.7129
-65.4208,12.05133,60.48239
-171.82,37.02,-22.24
-91.79,4.11,0.62
-91.20975,4.078,2.029771
-89.86864,4.078,3.248448
-89.79156,4.078,3.30792
-88.81202,4.078,6.022225
-88.89706,4.078,7.314844
-89.33834,4.078,8.283418
-89.43491,4.078,8.451897
-90.31409,4.078,10.22759
-90.41293,4.078,10.4354
-90.35138,4.078,10.26677
-90.32428,4.078,11.07457
-89.71417,4.078,13.84316
-89.39317,4.078,14.07093
-89.2692,4.078,14.11273
-88.87005,4.078,14.27456
-88.67242,4.078,14.41813
-87.7477,4.078,14.79696
-87.17776,4.078,14.91591
-86.42932,4.078,14.25758
-86.77309,4.078,14.08424
-86.64624,4.078,13.74499
-86.64711,4.078,13.68345
-86.81528,4.078,13.48109
-86.85506,4.078,13.38784
-87.18448,4.078,13.14045
-87.26049,4.078,13.14196
-87.39462,4.078,12.93129
-87.5376,4.078,12.89021
-88.09164,4.078,10.20512
-87.95264,4.078,9.063541
-87.78739,4.134667,11.01588
-85.24799,4.078,5.756168
-85.38853,4.078,5.759963
-85.49824,4.078,3.608791
-85.29707,4.078,2.927395
-85.45073,4.078,2.704648
-85.89621,4.078,2.02981
-86.04158,4.078,1.850852
-86.84631,4.078,1.02471
-86.28876,4.078,-2.057412
-86.43646,4.078,-2.340841
-85.88255,4.078,-3.081198
-87.80914,4.078,-2.756393
-87.72453,4.078,-3.054998
-87.84389,4.078,-3.212695
-88.28606,4.078,-2.735681
-88.8614,4.078,-2.698374
-88.97115,4.078,-2.649075
-89.11488,4.078,-2.390236
-89.40709,4.078,-1.950807
-89.51421,4.078,-1.864259
-89.76745,4.078,-1.545053
-89.77566,4.078,-1.044955
-89.5919,4.078,-0.6390214
-90.09302,4.078,5.984934
-90.09414,4.078,5.984888
-90.05675,4.078,7.528434
-90.0673,4.078,7.646636
-89.98156,4.078,8.24855
-90.00174,4.078,8.524454
-89.3911,4.078,9.025772
-88.86693,4.078,9.927162
-88.79028,4.078,10.11514
-88.30544,4.078,11.1148
-88.13904,4.078,11.41324
-87.1741,4.078,14.75399
-87.05015,4.078,17.37843
-86.97643,4.078,17.5544
-87.37331,4.078,12.50843
-87.37799,4.078,12.74915
-87.10153,4.078,12.45155
-87.39649,4.078,12.23516
-87.42337,4.078,12.2092
-87.53483,4.078,12.19656
-87.54921,4.078,12.17644
-86.26249,4.078,11.28912
-86.27429,4.078,11.28785
-86.02451,4.078,10.79722
-86.04427,4.078,9.990463
-86.20615,4.078,9.493013
-86.52901,4.078,9.006079
-86.94674,4.078,8.627847
-87.07881,4.078,8.509278
-87.5486,4.078,8.236406
-87.7426,4.078,8.118359
-88.47675,4.078,7.772394
-89.81307,4.078,3.976203
-90.52744,4.078,3.916729
-90.45013,4.078,3.607086
-90.21256,4.078,3.208105
-89.98317,4.078,2.121374
-89.72369,4.078,1.149844
-89.62457,4.078,0.8670163
-89.06685,4.078,0.3012404
-88.89735,4.078,0.101958
-88.06031,4.078,-0.245954
-87.77328,4.078,-0.6118884
-86.84676,4.078,-0.9121437
-86.56652,4.078,-1.056694
-85.47823,4.078,-1.155272
-84.36277,4.078,-1.063609
-84.08401,4.078,-0.9935279
-83.06864,4.078,-0.5673351
-82.02708,4.078,0.121129
-82.75603,4.078,0.3591835
-82.78657,4.078,0.2455916
-83.19846,4.078,0.6946151
-83.20515,4.078,0.6595707
-83.82595,4.078,0.8261919
-84.57688,4.078,0.691505
-90.34616,4.078,1.110451
-91.53442,4.078,1.101333
-91.65871,4.078,1.036331
-91.92234,4.078,0.8583336
-92.16117,4.078,0.7926562
-92.78149,4.078,0.846782
-92.72392,4.078,1.400088
-92.0121,4.134667,1.27183
-168.56,36.727,-20.66
-170.0534,36.688,-19.80914
-170.0226,36.688,-19.80534
-169.9992,36.688,-19.56471
-172.0575,36.688,-19.22842
-172.1405,36.688,-19.06658
-173.0424,36.688,-19.32653
-174.1537,36.688,-19.89611
-172.9709,36.718,-19.63844
-36,22.19,-89.66
-37.26496,22.088,-89.06371
-37.20827,22.088,-89.0817
-37.12583,22.088,-89.04549
-37.17133,22.088,-88.94907
-37.59948,22.088,-88.30606
-37.68832,22.088,-87.87251
-37.68826,22.088,-87.74
-37.69967,22.088,-87.18318
-37.54493,22.088,-86.51086
-37.48476,22.088,-86.37459
-37.25167,22.088,-86.06264
-37.09141,22.088,-85.89875
-36.55985,22.088,-85.49564
-36.24603,22.088,-85.34713
-36.14075,22.088,-82.89491
-35.20448,22.088,-82.54309
-35.64093,22.088,-81.49979
-35.97975,22.088,-80.56318
-36.11986,22.088,-80.39988
-36.39964,22.088,-79.6813
-36.85228,22.088,-77.9494
-37.11406,22.088,-76.8439
-37.26004,22.088,-75.50397
-37.56237,22.088,-74.09061
-38.13599,22.088,-71.54017
-38.14839,22.088,-71.33688
-38.43476,22.088,-70.51052
-38.72436,22.088,-69.69884
-38.78936,22.088,-69.47699
